# BLASTP 2.16.0+
# Query: A2Y4S9
# Database: ../data/citrocromeC_seq_hmmr_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 98 hits found
A4VND9	P00083	36.364	11	7	0	135	145	27	37	5.6	18.1
A4VND9	P00085	32.143	28	18	1	41	68	13	39	5.7	18.1
A4VND9	P00049	46.154	13	7	0	33	45	10	22	8.6	17.3
# BLASTP 2.16.0+
# Query: A4YQU0
# Database: ../data/citrocromeC_seq_hmmr_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 98 hits found
A4YQU0	A4YQU0	100.000	290	0	0	1	290	1	290	0.0	595
A4YQU0	A8HZ17	59.516	289	115	1	2	290	7	293	1.03e-127	357
A4YQU0	D3NRE7	50.859	291	134	3	8	290	7	296	8.83e-104	296
A4YQU0	D5ARP7	48.601	286	136	5	15	290	13	297	7.28e-89	258
A4YQU0	O69583	34.091	88	39	4	211	289	74	151	4.12e-08	44.3
A4YQU0	M1V1V5	29.670	91	58	3	114	199	335	424	3.33e-05	35.4
A4YQU0	D5WYQ6	30.882	68	46	1	219	286	37	103	5.83e-05	34.3
A4YQU0	P00015	46.875	32	16	1	207	238	3	33	1.20e-04	32.0
A4YQU0	P00032	37.209	43	23	2	207	249	2	40	1.83e-04	31.6
A4YQU0	P00041	36.508	63	38	2	201	263	3	63	2.20e-04	31.2
A4YQU0	P00035	46.875	32	16	1	207	238	7	37	2.21e-04	31.2
A4YQU0	P00036	46.875	32	16	1	207	238	7	37	2.34e-04	31.2
A4YQU0	P00038	43.750	32	17	1	207	238	7	37	4.30e-04	30.4
A4YQU0	P00029	51.724	29	13	1	113	140	6	34	4.72e-04	30.4
A4YQU0	P00049	46.875	32	16	1	207	238	6	36	5.09e-04	30.0
A4YQU0	P00037	46.875	32	16	1	207	238	7	37	5.11e-04	30.4
A4YQU0	P00024	43.750	32	17	1	207	238	3	33	5.23e-04	30.0
A4YQU0	P00040	43.750	32	17	1	207	238	7	37	5.85e-04	30.0
A4YQU0	P00039	40.625	32	18	1	207	238	7	37	7.67e-04	29.6
A4YQU0	P00025	43.750	32	17	1	207	238	3	33	8.61e-04	29.6
A4YQU0	P00026	40.625	32	18	1	207	238	3	33	0.001	29.3
A4YQU0	O93863	55.172	29	12	1	113	140	12	40	0.001	29.3
A4YQU0	P00004	40.625	32	18	1	207	238	3	33	0.001	28.9
A4YQU0	P00028	36.364	33	20	1	207	239	3	34	0.001	28.9
A4YQU0	P00075	53.333	30	13	1	112	140	12	41	0.002	28.9
A4YQU0	P00012	40.625	32	18	1	207	238	3	33	0.002	28.9
A4YQU0	P00011	40.625	32	18	1	207	238	3	33	0.002	28.9
A4YQU0	P00027	36.364	33	20	1	207	239	3	34	0.002	28.9
A4YQU0	P00053	50.000	28	13	1	114	140	14	41	0.002	28.9
A4YQU0	B4USV4	40.625	32	18	1	207	238	3	33	0.002	28.5
A4YQU0	P00022	40.625	32	18	1	207	238	3	33	0.002	28.5
A4YQU0	P00008	40.625	32	18	1	207	238	3	33	0.002	28.5
A4YQU0	P00007	40.625	32	18	1	207	238	3	33	0.002	28.5
A4YQU0	P00013	40.625	32	18	1	207	238	3	33	0.002	28.5
A4YQU0	P00030	40.625	32	18	1	207	238	7	37	0.002	28.5
A4YQU0	P00031	39.394	33	19	1	207	239	3	34	0.002	28.5
A4YQU0	P00020	40.625	32	18	1	207	238	3	33	0.002	28.5
A4YQU0	P00014	39.394	33	19	1	207	239	3	34	0.002	28.1
A4YQU0	O34215	28.333	120	76	4	114	227	317	432	0.003	29.6
A4YQU0	P00017	40.625	32	18	1	207	238	3	33	0.003	28.1
A4YQU0	P00019	40.625	32	18	1	207	238	3	33	0.003	28.1
A4YQU0	P00021	40.625	32	18	1	207	238	3	33	0.003	28.1
A4YQU0	P00018	40.625	32	18	1	207	238	3	33	0.003	28.1
A4YQU0	P00047	40.625	32	18	1	207	238	10	40	0.003	28.1
A4YQU0	O23138	50.000	28	13	1	114	140	15	42	0.004	27.7
A4YQU0	P00069	40.000	45	23	2	207	251	10	50	0.004	27.7
A4YQU0	P00058	37.778	45	24	2	207	251	10	50	0.004	27.7
A4YQU0	D5WYQ5	32.432	37	24	1	195	230	173	209	0.005	28.5
A4YQU0	P00066	32.609	46	27	2	207	252	10	51	0.006	27.3
A4YQU0	A8X769	39.286	28	17	0	113	140	21	48	0.006	27.3
A4YQU0	P00059	37.778	45	24	2	207	251	10	50	0.007	26.9
A4YQU0	A2Y4S9	46.429	28	14	1	114	140	15	42	0.007	26.9
A4YQU0	P00052	46.429	28	14	1	114	140	14	41	0.008	26.9
A4YQU0	P00051	46.429	28	14	1	114	140	14	41	0.009	26.6
A4YQU0	P00072	46.429	28	14	1	114	140	14	41	0.009	26.6
A4YQU0	P00065	46.429	28	14	1	114	140	14	41	0.009	26.6
A4YQU0	P00063	46.667	30	15	1	112	140	12	41	0.010	26.6
A4YQU0	P00067	46.429	28	14	1	114	140	14	41	0.010	26.6
A4YQU0	P00044	41.935	31	17	1	208	238	9	38	0.010	26.6
A4YQU0	P00056	46.429	28	14	1	114	140	14	41	0.010	26.6
A4YQU0	P00070	46.429	28	14	1	114	140	15	42	0.010	26.6
A4YQU0	P00054	46.429	28	14	1	114	140	14	41	0.011	26.6
A4YQU0	O22642	46.429	28	14	1	114	140	15	42	0.011	26.6
A4YQU0	P00079	58.824	17	7	0	207	223	13	29	0.011	26.6
A4YQU0	P00002	40.625	32	18	1	207	238	3	33	0.012	26.2
A4YQU0	P00068	48.276	29	14	1	210	238	13	40	0.012	26.2
A4YQU0	P00042	36.842	38	22	2	201	238	3	38	0.012	26.2
A4YQU0	P00057	46.429	28	14	1	114	140	14	41	0.012	26.2
A4YQU0	P00074	37.778	45	24	2	207	251	10	50	0.012	26.2
A4YQU0	P00073	46.429	28	14	1	114	140	14	41	0.016	26.2
A4YQU0	P00060	46.429	28	14	1	114	140	14	41	0.016	26.2
A4YQU0	P00064	46.429	28	14	1	114	140	14	41	0.016	25.8
A4YQU0	P00061	46.429	28	14	1	114	140	14	41	0.017	25.8
A4YQU0	P00078	46.875	32	16	1	207	238	13	43	0.020	25.8
A4YQU0	P00003	37.500	32	19	1	207	238	3	33	0.021	25.4
A4YQU0	P00046	40.625	32	18	1	207	238	7	37	0.022	25.4
A4YQU0	A8WQY3	37.037	27	17	0	113	139	11	37	0.031	25.0
A4YQU0	P00077	44.828	29	15	1	112	139	15	43	0.034	25.0
A4YQU0	D5QVH0	33.784	74	31	5	207	263	27	99	0.039	25.0
A4YQU0	P00080	27.586	58	40	2	207	264	7	62	0.043	24.6
A4YQU0	P00071	46.429	28	14	1	114	140	14	41	0.044	24.6
A4YQU0	O13393	42.857	28	15	1	211	238	13	39	0.049	24.6
A4YQU0	P00043	30.189	53	36	1	211	263	13	64	0.051	24.6
A4YQU0	P00062	42.857	28	15	1	114	140	14	41	0.056	24.3
A4YQU0	P00045	41.935	31	17	1	208	238	13	42	0.059	24.3
A4YQU0	P00048	32.143	28	19	0	207	234	7	34	0.078	23.9
A4YQU0	P00081	46.667	30	14	2	112	140	5	33	0.21	22.7
A4YQU0	P00089	30.233	43	25	2	248	286	55	96	0.33	21.9
A4YQU0	O06844	52.941	17	8	0	218	234	61	77	0.37	22.3
A4YQU0	P00084	46.429	28	13	2	114	140	7	33	0.43	21.9
A4YQU0	P00085	38.462	39	22	2	114	151	6	43	0.50	21.6
A4YQU0	P00076	41.176	17	10	0	207	223	2	18	0.73	21.2
A4YQU0	O50651	26.087	46	33	1	97	141	36	81	1.4	20.4
A4YQU0	A4VND9	85.714	7	1	0	218	224	140	146	1.7	20.4
A4YQU0	P00088	27.907	43	26	2	248	286	55	96	2.0	19.6
A4YQU0	P00083	42.857	28	14	2	114	140	26	52	5.7	18.5
A4YQU0	P00086	25.000	44	28	1	248	286	55	98	7.1	18.1
A4YQU0	P00087	35.484	31	18	1	57	85	70	100	8.6	17.7
# BLASTP 2.16.0+
# Query: A8HZ17
# Database: ../data/citrocromeC_seq_hmmr_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 96 hits found
A8HZ17	A8HZ17	100.000	293	0	0	1	293	1	293	0.0	598
A8HZ17	A4YQU0	59.516	289	115	1	7	293	2	290	3.50e-133	371
A8HZ17	D3NRE7	50.859	291	132	5	13	293	7	296	1.46e-99	286
A8HZ17	D5ARP7	49.650	286	131	5	20	293	13	297	4.90e-92	267
A8HZ17	M1V1V5	36.111	72	27	3	214	272	335	400	1.52e-05	36.6
A8HZ17	P00041	34.921	63	40	1	204	266	2	63	3.75e-05	33.5
A8HZ17	O69583	26.667	90	47	3	212	292	72	151	1.78e-04	33.1
A8HZ17	P00075	44.737	38	17	3	199	235	2	36	3.40e-04	30.8
A8HZ17	P00059	42.105	38	18	2	199	235	2	36	7.14e-04	30.0
A8HZ17	O93863	38.235	34	21	0	204	237	3	36	7.83e-04	29.6
A8HZ17	P00049	68.750	16	5	0	211	226	7	22	0.001	29.6
A8HZ17	P00046	44.118	34	16	1	204	237	4	34	0.001	29.3
A8HZ17	D5WYQ6	28.226	124	64	5	127	235	37	150	0.001	30.0
A8HZ17	P00074	39.474	38	19	2	199	235	2	36	0.001	29.3
A8HZ17	O22642	50.000	28	11	1	199	226	3	27	0.001	29.3
A8HZ17	P00064	39.474	38	19	2	199	235	2	36	0.002	28.9
A8HZ17	P00057	39.474	38	19	2	199	235	2	36	0.002	28.9
A8HZ17	P00048	47.059	34	14	2	202	234	2	32	0.002	28.5
A8HZ17	O34215	21.970	132	70	4	185	287	273	400	0.002	30.0
A8HZ17	P00058	46.429	28	12	1	199	226	2	26	0.002	28.5
A8HZ17	P00056	42.105	38	18	2	199	235	2	36	0.002	28.5
A8HZ17	D5WYQ5	28.571	42	29	1	205	246	181	221	0.002	29.6
A8HZ17	P00060	42.105	38	18	2	199	235	2	36	0.003	28.1
A8HZ17	P00022	48.276	29	14	1	118	145	6	34	0.003	27.7
A8HZ17	P00068	50.000	28	11	1	199	226	2	26	0.003	28.1
A8HZ17	P00072	39.474	38	19	2	199	235	2	36	0.003	28.1
A8HZ17	A2Y4S9	46.429	28	12	1	199	226	3	27	0.004	27.7
A8HZ17	P00045	41.379	29	14	1	198	226	3	28	0.004	27.7
A8HZ17	P00047	42.424	33	16	1	205	237	8	37	0.004	27.7
A8HZ17	P00027	39.535	43	22	2	118	159	6	45	0.005	27.3
A8HZ17	P00054	42.857	28	13	1	199	226	2	26	0.005	27.7
A8HZ17	P00043	30.159	63	43	1	204	266	3	64	0.005	27.3
A8HZ17	O23138	42.105	38	18	2	199	235	3	37	0.005	27.3
A8HZ17	P00014	48.276	29	14	1	118	145	6	34	0.005	27.3
A8HZ17	P00065	39.474	38	19	2	199	235	2	36	0.005	27.3
A8HZ17	P00025	48.276	29	14	1	117	144	5	33	0.006	27.3
A8HZ17	P00053	42.857	28	13	1	199	226	2	26	0.006	27.3
A8HZ17	P00040	38.298	47	17	2	100	145	3	38	0.007	26.9
A8HZ17	O13393	43.478	23	13	0	204	226	3	25	0.007	26.9
A8HZ17	P00018	44.828	29	15	1	118	145	6	34	0.008	26.9
A8HZ17	P00069	39.474	38	19	2	199	235	2	36	0.008	26.9
A8HZ17	P00052	42.857	28	13	1	199	226	2	26	0.008	26.9
A8HZ17	P00030	36.170	47	18	2	100	145	3	38	0.010	26.6
A8HZ17	P00036	37.037	27	17	0	211	237	8	34	0.010	26.6
A8HZ17	P00061	42.857	35	17	2	202	235	4	36	0.011	26.6
A8HZ17	P00051	42.857	28	13	1	199	226	2	26	0.011	26.6
A8HZ17	P00035	38.462	26	16	0	212	237	9	34	0.011	26.6
A8HZ17	P00029	44.828	29	15	1	118	145	6	34	0.012	26.2
A8HZ17	B4USV4	25.253	99	54	4	118	199	6	101	0.012	26.2
A8HZ17	P00019	37.209	43	23	2	118	159	6	45	0.012	26.2
A8HZ17	P00073	42.857	28	13	1	199	226	2	26	0.013	26.2
A8HZ17	P00038	38.462	26	16	0	212	237	9	34	0.013	26.2
A8HZ17	P00063	42.105	38	18	3	199	235	2	36	0.013	26.2
A8HZ17	P00042	35.294	34	22	0	204	237	2	35	0.014	26.2
A8HZ17	P00039	36.170	47	18	2	100	145	3	38	0.014	26.2
A8HZ17	P00004	44.828	29	15	1	118	145	6	34	0.015	26.2
A8HZ17	P00026	33.333	27	18	0	211	237	4	30	0.016	25.8
A8HZ17	P00044	52.941	17	8	0	210	226	8	24	0.017	25.8
A8HZ17	P00008	44.828	29	15	1	118	145	6	34	0.019	25.8
A8HZ17	P00071	42.857	28	13	1	199	226	2	26	0.021	25.8
A8HZ17	P00012	44.828	29	15	1	118	145	6	34	0.021	25.4
A8HZ17	P00013	44.828	29	15	1	118	145	6	34	0.021	25.4
A8HZ17	P00007	44.828	29	15	1	118	145	6	34	0.022	25.4
A8HZ17	P00011	44.828	29	15	1	118	145	6	34	0.022	25.4
A8HZ17	P00031	44.828	29	15	1	118	145	6	34	0.023	25.4
A8HZ17	P00015	48.148	27	13	1	119	144	7	33	0.023	25.4
A8HZ17	P00024	32.787	61	38	2	211	271	4	61	0.025	25.4
A8HZ17	P00037	37.037	27	17	0	211	237	8	34	0.025	25.4
