query	A2Y4S9	A4VND9	A4YQU0	A8HZ17	A8WQY3	A8X769	B4USV4	D3NRE7	D5ARP7	D5QVH0	D5WYQ5	D5WYQ6	M1V1V5	O06844	O13393	O22642	O23138	O34215	O50651	O69583	O93863	P00002	P00003	P00004	P00007	P00008	P00011	P00012	P00013	P00014	P00015	P00017	P00018	P00019	P00020	P00021	P00022	P00024	P00025	P00026	P00027	P00028	P00029	P00030	P00031	P00032	P00035	P00036	P00037	P00038	P00039	P00040	P00041	P00042	P00043	P00044	P00045	P00046	P00047	P00048	P00049	P00051	P00052	P00053	P00054	P00056	P00057	P00058	P00059	P00060	P00061	P00062	P00063	P00064	P00065	P00066	P00067	P00068	P00069	P00070	P00071	P00072	P00073	P00074	P00075	P00076	P00077	P00078	P00079	P00080	P00081	P00082	P00083	P00084	P00085	P00086	P00087	P00088	P00089	P00090
P00012	0.40896358543417366	0.06358543417366946	0.08095238095238094	0.0711484593837535	0.37254901960784315	0.36134453781512604	0.5574229691876751	0.07338935574229692	0.0711484593837535	0.25686274509803925	0.07338935574229692	0.056022408963585436	0.06470588235294118	0.0	0.4061624649859944	0.41456582633053224	0.39775910364145656	0.06806722689075631	0.05714285714285714	0.07871148459383753	0.38935574229691877	0.5462184873949579	0.5350140056022409	0.5602240896358543	0.5826330532212886	0.5658263305322129	0.5966386554621849	0.0	0.5826330532212886	0.5630252100840336	0.5350140056022409	0.5574229691876751	0.5518207282913166	0.5518207282913166	0.5630252100840336	0.5602240896358543	0.5518207282913166	0.5378151260504201	0.5126050420168067	0.5462184873949579	0.5098039215686274	0.5294117647058824	0.5098039215686274	0.4733893557422969	0.4789915966386555	0.47058823529411764	0.5098039215686274	0.5182072829131653	0.5070028011204482	0.49859943977591037	0.5266106442577031	0.5238095238095238	0.39775910364145656	0.39775910364145656	0.4061624649859944	0.38935574229691877	0.38375350140056025	0.4425770308123249	0.43137254901960786	0.4061624649859944	0.3949579831932773	0.4117647058823529	0.39775910364145656	0.38935574229691877	0.42857142857142855	0.4005602240896359	0.4173669467787115	0.40896358543417366	0.42016806722689076	0.4117647058823529	0.4173669467787115	0.38935574229691877	0.39775910364145656	0.4061624649859944	0.39215686274509803	0.4005602240896359	0.40336134453781514	0.4061624649859944	0.4117647058823529	0.40336134453781514	0.39775910364145656	0.43137254901960786	0.40336134453781514	0.4257703081232493	0.39775910364145656	0.36134453781512604	0.34173669467787116	0.3333333333333333	0.2773109243697479	0.26974789915966385	0.25686274509803925	0.2969187675070028	0.32212885154061627	0.30532212885154064	0.28851540616246496	0.2145658263305322	0.22324929971988797	0.2504201680672269	0.26526610644257703	0.17899159663865546
P00013	0.4117647058823529	0.06358543417366946	0.07983193277310924	0.0711484593837535	0.3641456582633053	0.35294117647058826	0.5574229691876751	0.07338935574229692	0.0711484593837535	0.26106442577030814	0.07338935574229692	0.05714285714285714	0.06134453781512605	0.0	0.40896358543417366	0.4173669467787115	0.4005602240896359	0.06694677871148459	0.05714285714285714	0.07871148459383753	0.38935574229691877	0.5546218487394958	0.5434173669467787	0.5686274509803921	0.5770308123249299	0.5714285714285714	0.5910364145658263	0.5826330532212886	0.0	0.5630252100840336	0.5350140056022409	0.5630252100840336	0.5574229691876751	0.5574229691876751	0.5658263305322129	0.5686274509803921	0.5518207282913166	0.5322128851540616	0.5098039215686274	0.5378151260504201	0.5126050420168067	0.5266106442577031	0.5070028011204482	0.47619047619047616	0.4789915966386555	0.47619047619047616	0.5098039215686274	0.5154061624649859	0.5070028011204482	0.5014005602240896	0.5294117647058824	0.5322128851540616	0.40336134453781514	0.39775910364145656	0.41456582633053224	0.39775910364145656	0.39215686274509803	0.4481792717086835	0.4341736694677871	0.4117647058823529	0.39775910364145656	0.41456582633053224	0.4005602240896359	0.39215686274509803	0.43137254901960786	0.4061624649859944	0.42296918767507	0.4117647058823529	0.4257703081232493	0.4173669467787115	0.42016806722689076	0.39215686274509803	0.4005602240896359	0.40896358543417366	0.39775910364145656	0.40336134453781514	0.41456582633053224	0.41456582633053224	0.40896358543417366	0.40336134453781514	0.39775910364145656	0.43137254901960786	0.40336134453781514	0.42857142857142855	0.3949579831932773	0.3557422969187675	0.33613445378151263	0.33053221288515405	0.27619047619047615	0.26974789915966385	0.25462184873949584	0.3025210084033613	0.31932773109243695	0.3165266106442577	0.29971988795518206	0.22016806722689075	0.23193277310924368	0.24929971988795518	0.26862745098039215	0.17366946778711484
P00014	0.42016806722689076	0.06694677871148459	0.07871148459383753	0.07647058823529412	0.3641456582633053	0.36134453781512604	0.5602240896358543	0.07338935574229692	0.07226890756302522	0.25882352941176473	0.07226890756302522	0.05490196078431373	0.06246498599439776	0.0	0.3949579831932773	0.4173669467787115	0.39775910364145656	0.06806722689075631	0.06134453781512605	0.08207282913165266	0.39215686274509803	0.5518207282913166	0.5574229691876751	0.5630252100840336	0.5770308123249299	0.5714285714285714	0.5686274509803921	0.5630252100840336	0.5630252100840336	0.0	0.5406162464985994	0.5574229691876751	0.5602240896358543	0.5546218487394958	0.5546218487394958	0.5546218487394958	0.5490196078431373	0.5350140056022409	0.5182072829131653	0.5462184873949579	0.5070028011204482	0.5350140056022409	0.5042016806722689	0.4677871148459384	0.48739495798319327	0.4649859943977591	0.49299719887955185	0.5014005602240896	0.49299719887955185	0.48179271708683474	0.5126050420168067	0.5070028011204482	0.38935574229691877	0.38375350140056025	0.3949579831932773	0.3949579831932773	0.38375350140056025	0.43137254901960786	0.41456582633053224	0.39215686274509803	0.38375350140056025	0.4173669467787115	0.40336134453781514	0.3865546218487395	0.43977591036414565	0.4117647058823529	0.42016806722689076	0.4117647058823529	0.42296918767507	0.41456582633053224	0.41456582633053224	0.38935574229691877	0.39775910364145656	0.4173669467787115	0.40336134453781514	0.38935574229691877	0.40896358543417366	0.40336134453781514	0.41456582633053224	0.40896358543417366	0.4061624649859944	0.4341736694677871	0.4117647058823529	0.41456582633053224	0.40336134453781514	0.36694677871148457	0.3389355742296919	0.3333333333333333	0.27198879551820726	0.2750700280112045	0.26330532212885155	0.29411764705882354	0.3137254901960784	0.30532212885154064	0.2801120448179272	0.2092436974789916	0.21680672268907564	0.24369747899159663	0.2599439775910364	0.1854341736694678
P00015	0.4257703081232493	0.06358543417366946	0.0896358543417367	0.0711484593837535	0.37254901960784315	0.35014005602240894	0.5210084033613446	0.06246498599439776	0.07759103641456583	0.24705882352941178	0.07983193277310924	0.0	0.06358543417366946	0.0	0.39775910364145656	0.41456582633053224	0.40336134453781514	0.0711484593837535	0.05490196078431373	0.08207282913165266	0.39215686274509803	0.5154061624649859	0.5154061624649859	0.5518207282913166	0.5462184873949579	0.5350140056022409	0.5378151260504201	0.5350140056022409	0.5350140056022409	0.5406162464985994	0.0	0.5350140056022409	0.5350140056022409	0.5350140056022409	0.5350140056022409	0.5350140056022409	0.5294117647058824	0.5210084033613446	0.5238095238095238	0.5490196078431373	0.5098039215686274	0.5154061624649859	0.49019607843137253	0.4481792717086835	0.4565826330532213	0.4677871148459384	0.4789915966386555	0.48739495798319327	0.4789915966386555	0.48739495798319327	0.4957983193277311	0.49299719887955185	0.38935574229691877	0.38935574229691877	0.39775910364145656	0.39215686274509803	0.37815126050420167	0.42857142857142855	0.4173669467787115	0.4005602240896359	0.39775910364145656	0.42296918767507	0.40336134453781514	0.39215686274509803	0.42016806722689076	0.40896358543417366	0.40896358543417366	0.40896358543417366	0.42016806722689076	0.4061624649859944	0.4061624649859944	0.3949579831932773	0.3949579831932773	0.41456582633053224	0.40336134453781514	0.3949579831932773	0.4117647058823529	0.4117647058823529	0.41456582633053224	0.40336134453781514	0.40336134453781514	0.40896358543417366	0.4061624649859944	0.42296918767507	0.3865546218487395	0.38375350140056025	0.3445378151260504	0.33613445378151263	0.2728291316526611	0.26974789915966385	0.2523809523809524	0.27394957983193274	0.3165266106442577	0.3081232492997199	0.28851540616246496	0.21792717086834734	0.2145658263305322	0.2523809523809524	0.2535014005602241	0.18347338935574228
P00017	0.40896358543417366	0.06470588235294118	0.07871148459383753	0.06890756302521009	0.3697478991596639	0.3585434173669468	0.5546218487394958	0.0700280112044818	0.06890756302521009	0.27086834733893556	0.07450980392156863	0.056022408963585436	0.06134453781512605	0.0	0.40896358543417366	0.42296918767507	0.4005602240896359	0.06358543417366946	0.0	0.07871148459383753	0.3949579831932773	0.5518207282913166	0.5490196078431373	0.5518207282913166	0.5658263305322129	0.5714285714285714	0.5602240896358543	0.5574229691876751	0.5630252100840336	0.5574229691876751	0.5350140056022409	0.0	0.5966386554621849	0.5966386554621849	0.5994397759103641	0.5910364145658263	0.5742296918767507	0.5462184873949579	0.5238095238095238	0.5350140056022409	0.5154061624649859	0.5154061624649859	0.5070028011204482	0.48179271708683474	0.48179271708683474	0.4677871148459384	0.5098039215686274	0.5098039215686274	0.5014005602240896	0.49019607843137253	0.5210084033613446	0.5154061624649859	0.4061624649859944	0.40896358543417366	0.4061624649859944	0.40336134453781514	0.3949579831932773	0.4481792717086835	0.43977591036414565	0.41456582633053224	0.39775910364145656	0.4061624649859944	0.39775910364145656	0.3949579831932773	0.4257703081232493	0.4117647058823529	0.4257703081232493	0.41456582633053224	0.4173669467787115	0.42016806722689076	0.4257703081232493	0.39775910364145656	0.40336134453781514	0.4173669467787115	0.39775910364145656	0.4061624649859944	0.4061624649859944	0.41456582633053224	0.41456582633053224	0.4061624649859944	0.4061624649859944	0.44537815126050423	0.41456582633053224	0.43137254901960786	0.41456582633053224	0.3557422969187675	0.35014005602240894	0.3445378151260504	0.2857142857142857	0.27086834733893556	0.2535014005602241	0.2913165266106443	0.32492997198879553	0.3165266106442577	0.2969187675070028	0.2092436974789916	0.21792717086834734	0.25686274509803925	0.2728291316526611	0.18011204481792717
P00018	0.4173669467787115	0.06246498599439776	0.07871148459383753	0.0753501400560224	0.3641456582633053	0.36134453781512604	0.5518207282913166	0.0700280112044818	0.06890756302521009	0.27198879551820726	0.07226890756302522	0.05826330532212885	0.06694677871148459	0.0	0.39775910364145656	0.43137254901960786	0.40896358543417366	0.06358543417366946	0.0	0.0753501400560224	0.39775910364145656	0.5462184873949579	0.5434173669467787	0.5490196078431373	0.5602240896358543	0.5658263305322129	0.5574229691876751	0.5518207282913166	0.5574229691876751	0.5602240896358543	0.5350140056022409	0.5966386554621849	0.0	0.5994397759103641	0.5966386554621849	0.5882352941176471	0.5826330532212886	0.5462184873949579	0.5238095238095238	0.5350140056022409	0.5210084033613446	0.5182072829131653	0.5098039215686274	0.47058823529411764	0.49019607843137253	0.4733893557422969	0.5070028011204482	0.5070028011204482	0.4957983193277311	0.484593837535014	0.5126050420168067	0.5126050420168067	0.39775910364145656	0.39775910364145656	0.39775910364145656	0.39215686274509803	0.38375350140056025	0.4369747899159664	0.43137254901960786	0.4061624649859944	0.39215686274509803	0.4117647058823529	0.4061624649859944	0.40336134453781514	0.4341736694677871	0.4173669467787115	0.4341736694677871	0.42016806722689076	0.4257703081232493	0.42857142857142855	0.43137254901960786	0.40336134453781514	0.4117647058823529	0.42296918767507	0.4061624649859944	0.4005602240896359	0.41456582633053224	0.40896358543417366	0.42296918767507	0.4117647058823529	0.41456582633053224	0.453781512605042	0.42016806722689076	0.4257703081232493	0.42016806722689076	0.35014005602240894	0.3445378151260504	0.34173669467787116	0.28851540616246496	0.26638655462184874	0.2557422969187675	0.29411764705882354	0.3333333333333333	0.31932773109243695	0.3025210084033613	0.21036414565826328	0.21904761904761905	0.25462184873949584	0.27086834733893556	0.17899159663865546
P00019	0.41456582633053224	0.06134453781512605	0.07871148459383753	0.07338935574229692	0.3641456582633053	0.3557422969187675	0.5490196078431373	0.0700280112044818	0.07338935574229692	0.26750700280112044	0.07338935574229692	0.05938375350140056	0.06582633053221289	0.0	0.39775910364145656	0.4257703081232493	0.40336134453781514	0.06246498599439776	0.0	0.0753501400560224	0.39215686274509803	0.5462184873949579	0.5434173669467787	0.5462184873949579	0.5574229691876751	0.5630252100840336	0.5546218487394958	0.5518207282913166	0.5574229691876751	0.5546218487394958	0.5350140056022409	0.5966386554621849	0.5994397759103641	0.0	0.5938375350140056	0.5854341736694678	0.5770308123249299	0.5434173669467787	0.5238095238095238	0.5350140056022409	0.5210084033613446	0.5182072829131653	0.5070028011204482	0.47058823529411764	0.484593837535014	0.4733893557422969	0.5042016806722689	0.5042016806722689	0.4957983193277311	0.484593837535014	0.5098039215686274	0.5098039215686274	0.3949579831932773	0.3949579831932773	0.39775910364145656	0.39215686274509803	0.38375350140056025	0.4369747899159664	0.43137254901960786	0.4061624649859944	0.38935574229691877	0.40896358543417366	0.40336134453781514	0.39775910364145656	0.43137254901960786	0.41456582633053224	0.42857142857142855	0.4173669467787115	0.42016806722689076	0.4257703081232493	0.42857142857142855	0.4005602240896359	0.4061624649859944	0.42016806722689076	0.40336134453781514	0.4005602240896359	0.40896358543417366	0.4061624649859944	0.42016806722689076	0.4117647058823529	0.40896358543417366	0.4481792717086835	0.4173669467787115	0.4257703081232493	0.41456582633053224	0.35014005602240894	0.3445378151260504	0.34173669467787116	0.2857142857142857	0.26526610644257703	0.2504201680672269	0.2913165266106443	0.3277310924369748	0.3137254901960784	0.3081232492997199	0.21036414565826328	0.21904761904761905	0.2535014005602241	0.27086834733893556	0.17787114845938376
P00020	0.40896358543417366	0.06134453781512605	0.07983193277310924	0.06890756302521009	0.3641456582633053	0.3585434173669468	0.5546218487394958	0.0711484593837535	0.06890756302521009	0.26750700280112044	0.07338935574229692	0.05714285714285714	0.06470588235294118	0.0	0.4061624649859944	0.42016806722689076	0.4061624649859944	0.06358543417366946	0.0	0.0753501400560224	0.39215686274509803	0.5546218487394958	0.5518207282913166	0.5546218487394958	0.5658263305322129	0.5742296918767507	0.5630252100840336	0.5630252100840336	0.5658263305322129	0.5546218487394958	0.5350140056022409	0.5994397759103641	0.5966386554621849	0.5938375350140056	0.0	0.5966386554621849	0.5742296918767507	0.5490196078431373	0.5238095238095238	0.5350140056022409	0.5238095238095238	0.5154061624649859	0.5070028011204482	0.4789915966386555	0.484593837535014	0.47058823529411764	0.5154061624649859	0.5154061624649859	0.5042016806722689	0.48739495798319327	0.5210084033613446	0.5210084033613446	0.4061624649859944	0.4061624649859944	0.4061624649859944	0.4005602240896359	0.3949579831932773	0.4425770308123249	0.4425770308123249	0.42016806722689076	0.4005602240896359	0.4117647058823529	0.4061624649859944	0.4005602240896359	0.43137254901960786	0.4173669467787115	0.43137254901960786	0.42016806722689076	0.42296918767507	0.4257703081232493	0.43137254901960786	0.40336134453781514	0.40896358543417366	0.42016806722689076	0.4061624649859944	0.4117647058823529	0.4117647058823529	0.41456582633053224	0.42016806722689076	0.4117647058823529	0.40896358543417366	0.44537815126050423	0.4173669467787115	0.43137254901960786	0.4173669467787115	0.35294117647058826	0.3473389355742297	0.3473389355742297	0.2857142857142857	0.26974789915966385	0.2523809523809524	0.2913165266106443	0.33053221288515405	0.3137254901960784	0.29971988795518206	0.2092436974789916	0.21792717086834734	0.25462184873949584	0.27086834733893556	0.17787114845938376
P00021	0.40896358543417366	0.06134453781512605	0.07871148459383753	0.06890756302521009	0.3641456582633053	0.3557422969187675	0.5602240896358543	0.0700280112044818	0.06890756302521009	0.27086834733893556	0.07338935574229692	0.05826330532212885	0.06470588235294118	0.0	0.4061624649859944	0.42296918767507	0.40336134453781514	0.06358543417366946	0.0	0.07647058823529412	0.38935574229691877	0.5518207282913166	0.5518207282913166	0.5518207282913166	0.5714285714285714	0.5714285714285714	0.5630252100840336	0.5602240896358543	0.5686274509803921	0.5546218487394958	0.5350140056022409	0.5910364145658263	0.5882352941176471	0.5854341736694678	0.5966386554621849	0.0	0.5686274509803921	0.5462184873949579	0.5210084033613446	0.5350140056022409	0.5210084033613446	0.5182072829131653	0.5042016806722689	0.48179271708683474	0.484593837535014	0.47058823529411764	0.5098039215686274	0.5098039215686274	0.49859943977591037	0.49299719887955185	0.5238095238095238	0.5182072829131653	0.40336134453781514	0.40336134453781514	0.4061624649859944	0.40336134453781514	0.3949579831932773	0.4481792717086835	0.43977591036414565	0.42016806722689076	0.39775910364145656	0.40896358543417366	0.40336134453781514	0.39775910364145656	0.43137254901960786	0.41456582633053224	0.43137254901960786	0.42016806722689076	0.4257703081232493	0.4257703081232493	0.42857142857142855	0.4061624649859944	0.4117647058823529	0.42016806722689076	0.40336134453781514	0.40896358543417366	0.4117647058823529	0.41456582633053224	0.42016806722689076	0.40896358543417366	0.4117647058823529	0.4425770308123249	0.4061624649859944	0.4341736694677871	0.40896358543417366	0.35014005602240894	0.3445378151260504	0.3473389355742297	0.2857142857142857	0.26862745098039215	0.24929971988795518	0.28851540616246496	0.33613445378151263	0.32212885154061627	0.3025210084033613	0.20812324929971987	0.22128851540616246	0.2523809523809524	0.27394957983193274	0.17591036414565825
P00022	0.4117647058823529	0.06470588235294118	0.07983193277310924	0.07759103641456583	0.3753501400560224	0.3697478991596639	0.5378151260504201	0.07338935574229692	0.07338935574229692	0.27394957983193274	0.07226890756302522	0.06134453781512605	0.06890756302521009	0.0	0.39775910364145656	0.42857142857142855	0.4061624649859944	0.06806722689075631	0.0	0.07759103641456583	0.38935574229691877	0.5322128851540616	0.5350140056022409	0.5434173669467787	0.5574229691876751	0.5518207282913166	0.5518207282913166	0.5518207282913166	0.5518207282913166	0.5490196078431373	0.5294117647058824	0.5742296918767507	0.5826330532212886	0.5770308123249299	0.5742296918767507	0.5686274509803921	0.0	0.5462184873949579	0.5154061624649859	0.5322128851540616	0.5154061624649859	0.5098039215686274	0.5126050420168067	0.45938375350140054	0.4733893557422969	0.46218487394957986	0.4957983193277311	0.4957983193277311	0.48739495798319327	0.48179271708683474	0.49859943977591037	0.5042016806722689	0.38935574229691877	0.38935574229691877	0.4005602240896359	0.38375350140056025	0.3697478991596639	0.44537815126050423	0.42016806722689076	0.4005602240896359	0.3865546218487395	0.4117647058823529	0.4061624649859944	0.4005602240896359	0.43137254901960786	0.4117647058823529	0.42857142857142855	0.42016806722689076	0.42296918767507	0.42296918767507	0.4257703081232493	0.39775910364145656	0.4061624649859944	0.4173669467787115	0.40336134453781514	0.39775910364145656	0.41456582633053224	0.4061624649859944	0.4173669467787115	0.40896358543417366	0.4061624649859944	0.44537815126050423	0.4173669467787115	0.4257703081232493	0.4173669467787115	0.35014005602240894	0.3557422969187675	0.3473389355742297	0.29411764705882354	0.27086834733893556	0.25686274509803925	0.29411764705882354	0.3277310924369748	0.32492997198879553	0.3025210084033613	0.2050420168067227	0.21792717086834734	0.24369747899159663	0.26442577030812325	0.1876750700280112
P00024	0.38375350140056025	0.06134453781512605	0.08403361344537816	0.0711484593837535	0.37815126050420167	0.3445378151260504	0.5378151260504201	0.07226890756302522	0.0700280112044818	0.2504201680672269	0.0753501400560224	0.06246498599439776	0.06890756302521009	0.0	0.40336134453781514	0.40336134453781514	0.37815126050420167	0.06694677871148459	0.0	0.07647058823529412	0.37815126050420167	0.5154061624649859	0.5154061624649859	0.5322128851540616	0.5434173669467787	0.5434173669467787	0.5378151260504201	0.5378151260504201	0.5322128851540616	0.5350140056022409	0.5210084033613446	0.5462184873949579	0.5462184873949579	0.5434173669467787	0.5490196078431373	0.5462184873949579	0.5462184873949579	0.0	0.5294117647058824	0.5378151260504201	0.5014005602240896	0.5014005602240896	0.5042016806722689	0.453781512605042	0.45938375350140054	0.43977591036414565	0.5042016806722689	0.49859943977591037	0.4789915966386555	0.4789915966386555	0.4957983193277311	0.48739495798319327	0.38375350140056025	0.38095238095238093	0.3949579831932773	0.39215686274509803	0.38095238095238093	0.4257703081232493	0.4173669467787115	0.39775910364145656	0.38095238095238093	0.37815126050420167	0.37815126050420167	0.37254901960784315	0.39775910364145656	0.38935574229691877	0.40336134453781514	0.39215686274509803	0.39215686274509803	0.39775910364145656	0.40336134453781514	0.37254901960784315	0.38095238095238093	0.39215686274509803	0.3753501400560224	0.38095238095238093	0.38375350140056025	0.39215686274509803	0.39775910364145656	0.38935574229691877	0.38375350140056025	0.42016806722689076	0.3865546218487395	0.4061624649859944	0.38375350140056025	0.3585434173669468	0.35014005602240894	0.35014005602240894	0.2750700280112045	0.2784313725490196	0.24929971988795518	0.28291316526610644	0.3081232492997199	0.3081232492997199	0.28851540616246496	0.2028011204481793	0.2028011204481793	0.25126050420168067	0.26526610644257703	0.20056022408963584
P00025	0.39215686274509803	0.06246498599439776	0.08291316526610645	0.07647058823529412	0.35014005602240894	0.33053221288515405	0.5042016806722689	0.07450980392156863	0.06806722689075631	0.26330532212885155	0.08403361344537816	0.0	0.07338935574229692	0.0	0.4061624649859944	0.4005602240896359	0.37815126050420167	0.06134453781512605	0.0	0.0711484593837535	0.4005602240896359	0.49299719887955185	0.49299719887955185	0.5154061624649859	0.5182072829131653	0.5154061624649859	0.5154061624649859	0.5126050420168067	0.5098039215686274	0.5182072829131653	0.5238095238095238	0.5238095238095238	0.5238095238095238	0.5238095238095238	0.5238095238095238	0.5210084033613446	0.5154061624649859	0.5294117647058824	0.0	0.5686274509803921	0.5098039215686274	0.5126050420168067	0.4733893557422969	0.4341736694677871	0.453781512605042	0.4341736694677871	0.49019607843137253	0.49019607843137253	0.45938375350140054	0.4789915966386555	0.4957983193277311	0.49019607843137253	0.39775910364145656	0.3949579831932773	0.38935574229691877	0.4005602240896359	0.3753501400560224	0.42296918767507	0.4341736694677871	0.41456582633053224	0.39215686274509803	0.3865546218487395	0.37815126050420167	0.36694677871148457	0.4005602240896359	0.39215686274509803	0.3949579831932773	0.38375350140056025	0.3865546218487395	0.3865546218487395	0.38935574229691877	0.3641456582633053	0.37815126050420167	0.3949579831932773	0.37815126050420167	0.38375350140056025	0.38375350140056025	0.39215686274509803	0.3949579831932773	0.39775910364145656	0.38375350140056025	0.39775910364145656	0.38375350140056025	0.3865546218487395	0.38935574229691877	0.3557422969187675	0.34173669467787116	0.35294117647058826	0.27619047619047615	0.2728291316526611	0.26330532212885155	0.26638655462184874	0.30532212885154064	0.29411764705882354	0.29411764705882354	0.22016806722689075	0.21904761904761905	0.2535014005602241	0.26330532212885155	0.18011204481792717
P00026	0.4061624649859944	0.05938375350140056	0.08207282913165266	0.07226890756302522	0.3753501400560224	0.3557422969187675	0.5238095238095238	0.07450980392156863	0.07226890756302522	0.26106442577030814	0.08515406162464986	0.05826330532212885	0.07450980392156863	0.0	0.4061624649859944	0.4061624649859944	0.38935574229691877	0.06806722689075631	0.052941176470588235	0.08207282913165266	0.39775910364145656	0.5154061624649859	0.5126050420168067	0.5378151260504201	0.5518207282913166	0.5350140056022409	0.5490196078431373	0.5462184873949579	0.5378151260504201	0.5462184873949579	0.5490196078431373	0.5350140056022409	0.5350140056022409	0.5350140056022409	0.5350140056022409	0.5350140056022409	0.5322128851540616	0.5378151260504201	0.5686274509803921	0.0	0.5210084033613446	0.5350140056022409	0.48739495798319327	0.453781512605042	0.4677871148459384	0.4649859943977591	0.5070028011204482	0.5154061624649859	0.48739495798319327	0.5042016806722689	0.5210084033613446	0.5126050420168067	0.3865546218487395	0.38935574229691877	0.39775910364145656	0.39215686274509803	0.37815126050420167	0.43137254901960786	0.42296918767507	0.4061624649859944	0.39775910364145656	0.4061624649859944	0.38935574229691877	0.37815126050420167	0.4117647058823529	0.3949579831932773	0.3949579831932773	0.3865546218487395	0.39775910364145656	0.38935574229691877	0.39215686274509803	0.3753501400560224	0.37254901960784315	0.39775910364145656	0.3865546218487395	0.3865546218487395	0.3949579831932773	0.3949579831932773	0.4005602240896359	0.39775910364145656	0.38935574229691877	0.4061624649859944	0.39215686274509803	0.4005602240896359	0.39215686274509803	0.3697478991596639	0.3445378151260504	0.34173669467787116	0.2801120448179272	0.2801120448179272	0.26442577030812325	0.28851540616246496	0.31092436974789917	0.3025210084033613	0.28851540616246496	0.22549019607843138	0.2330532212885154	0.2557422969187675	0.27394957983193274	0.18459383753501402
P00027	0.38095238095238093	0.06358543417366946	0.08095238095238094	0.07647058823529412	0.36134453781512604	0.35014005602240894	0.5014005602240896	0.0753501400560224	0.07226890756302522	0.26106442577030814	0.07759103641456583	0.06582633053221289	0.07338935574229692	0.0	0.39215686274509803	0.3949579831932773	0.38935574229691877	0.06890756302521009	0.0	0.0753501400560224	0.38935574229691877	0.49019607843137253	0.48739495798319327	0.5266106442577031	0.5126050420168067	0.5182072829131653	0.5154061624649859	0.5098039215686274	0.5126050420168067	0.5070028011204482	0.5098039215686274	0.5154061624649859	0.5210084033613446	0.5210084033613446	0.5238095238095238	0.5210084033613446	0.5154061624649859	0.5014005602240896	0.5098039215686274	0.5210084033613446	0.0	0.5322128851540616	0.49299719887955185	0.453781512605042	0.48739495798319327	0.4565826330532213	0.49299719887955185	0.49299719887955185	0.4649859943977591	0.47619047619047616	0.49019607843137253	0.5126050420168067	0.38935574229691877	0.38095238095238093	0.39775910364145656	0.38095238095238093	0.3753501400560224	0.4257703081232493	0.40896358543417366	0.3949579831932773	0.38375350140056025	0.3865546218487395	0.38375350140056025	0.3865546218487395	0.39215686274509803	0.3865546218487395	0.38935574229691877	0.38375350140056025	0.38935574229691877	0.3865546218487395	0.38935574229691877	0.37815126050420167	0.37815126050420167	0.4005602240896359	0.38375350140056025	0.3865546218487395	0.39775910364145656	0.39215686274509803	0.40336134453781514	0.38935574229691877	0.38375350140056025	0.39775910364145656	0.37815126050420167	0.38375350140056025	0.38935574229691877	0.35294117647058826	0.3445378151260504	0.3445378151260504	0.28291316526610644	0.2523809523809524	0.2621848739495798	0.2795518207282913	0.32212885154061627	0.3081232492997199	0.29971988795518206	0.22016806722689075	0.22212885154061623	0.2599439775910364	0.26862745098039215	0.1854341736694678
P00028	0.3949579831932773	0.06582633053221289	0.08095238095238094	0.06806722689075631	0.37254901960784315	0.35014005602240894	0.5098039215686274	0.07338935574229692	0.07338935574229692	0.24817927170868345	0.0753501400560224	0.05938375350140056	0.07226890756302522	0.0	0.37815126050420167	0.3949579831932773	0.38095238095238093	0.06890756302521009	0.06246498599439776	0.07871148459383753	0.37815126050420167	0.5070028011204482	0.5042016806722689	0.5294117647058824	0.5322128851540616	0.5210084033613446	0.5378151260504201	0.5294117647058824	0.5266106442577031	0.5350140056022409	0.5154061624649859	0.5154061624649859	0.5182072829131653	0.5182072829131653	0.5154061624649859	0.5182072829131653	0.5098039215686274	0.5014005602240896	0.5126050420168067	0.5350140056022409	0.5322128851540616	0.0	0.5014005602240896	0.4565826330532213	0.47619047619047616	0.4677871148459384	0.484593837535014	0.49299719887955185	0.47619047619047616	0.48179271708683474	0.5014005602240896	0.5182072829131653	0.36694677871148457	0.3753501400560224	0.38095238095238093	0.37815126050420167	0.3641456582633053	0.4369747899159664	0.40896358543417366	0.39215686274509803	0.38095238095238093	0.3949579831932773	0.3865546218487395	0.3753501400560224	0.40336134453781514	0.3865546218487395	0.38935574229691877	0.3865546218487395	0.39775910364145656	0.38095238095238093	0.38375350140056025	0.37815126050420167	0.3753501400560224	0.40336134453781514	0.38375350140056025	0.3753501400560224	0.39775910364145656	0.38375350140056025	0.39775910364145656	0.38935574229691877	0.37815126050420167	0.39775910364145656	0.38375350140056025	0.38935574229691877	0.38375350140056025	0.3557422969187675	0.33613445378151263	0.33053221288515405	0.2913165266106443	0.27086834733893556	0.2599439775910364	0.2784313725490196	0.29971988795518206	0.28851540616246496	0.2857142857142857	0.2266106442577031	0.22549019607843138	0.25462184873949584	0.25882352941176473	0.20168067226890757
