A4YQU0	A2Y4S9	26.9
A4YQU0	P00052	26.9
A4YQU0	P00051	26.6
A4YQU0	P00072	26.6
A4YQU0	P00065	26.6
A4YQU0	P00063	26.6
A4YQU0	P00067	26.6
A4YQU0	P00044	26.6
A4YQU0	P00056	26.6
A4YQU0	P00070	26.6
A4YQU0	P00054	26.6
A4YQU0	O22642	26.6
A4YQU0	P00079	26.6
A4YQU0	P00002	26.2
A4YQU0	P00068	26.2
A4YQU0	P00042	26.2
A4YQU0	P00057	26.2
A4YQU0	P00074	26.2
A4YQU0	P00073	26.2
A4YQU0	P00060	26.2
A4YQU0	P00064	25.8
A4YQU0	P00061	25.8
A4YQU0	P00078	25.8
A4YQU0	P00003	25.4
A4YQU0	P00046	25.4
A4YQU0	A8WQY3	25.0
A4YQU0	P00077	25.0
A4YQU0	D5QVH0	25.0
A4YQU0	P00080	24.6
A4YQU0	P00071	24.6
A4YQU0	O13393	24.6
A4YQU0	P00043	24.6
A4YQU0	P00062	24.3
A4YQU0	P00045	24.3
A4YQU0	P00048	23.9
A4YQU0	P00081	22.7
A4YQU0	P00089	21.9
A4YQU0	O06844	22.3
A4YQU0	P00084	21.9
A4YQU0	P00085	21.6
A4YQU0	P00076	21.2
A4YQU0	O50651	20.4
A4YQU0	A4VND9	20.4
A4YQU0	P00088	19.6
A4YQU0	P00083	18.5
A4YQU0	P00086	18.1
A4YQU0	P00087	17.7
A8HZ17	A8HZ17	598
A8HZ17	A4YQU0	371
A8HZ17	D3NRE7	286
A8HZ17	D5ARP7	267
A8HZ17	M1V1V5	36.6
A8HZ17	P00041	33.5
A8HZ17	O69583	33.1
A8HZ17	P00075	30.8
A8HZ17	P00059	30.0
A8HZ17	O93863	29.6
A8HZ17	P00049	29.6
A8HZ17	P00046	29.3
A8HZ17	D5WYQ6	30.0
A8HZ17	P00074	29.3
A8HZ17	O22642	29.3
A8HZ17	P00064	28.9
A8HZ17	P00057	28.9
A8HZ17	P00048	28.5
A8HZ17	O34215	30.0
A8HZ17	P00058	28.5
A8HZ17	P00056	28.5
A8HZ17	D5WYQ5	29.6
A8HZ17	P00060	28.1
A8HZ17	P00022	27.7
A8HZ17	P00068	28.1
A8HZ17	P00072	28.1
A8HZ17	A2Y4S9	27.7
A8HZ17	P00045	27.7
A8HZ17	P00047	27.7
A8HZ17	P00027	27.3
A8HZ17	P00054	27.7
A8HZ17	P00043	27.3
A8HZ17	O23138	27.3
A8HZ17	P00014	27.3
A8HZ17	P00065	27.3
A8HZ17	P00025	27.3
A8HZ17	P00053	27.3
A8HZ17	P00040	26.9
A8HZ17	O13393	26.9
A8HZ17	P00018	26.9
A8HZ17	P00069	26.9
A8HZ17	P00052	26.9
A8HZ17	P00030	26.6
A8HZ17	P00036	26.6
A8HZ17	P00061	26.6
A8HZ17	P00051	26.6
A8HZ17	P00035	26.6
A8HZ17	P00029	26.2
A8HZ17	B4USV4	26.2
A8HZ17	P00019	26.2
A8HZ17	P00073	26.2
A8HZ17	P00038	26.2
A8HZ17	P00063	26.2
A8HZ17	P00042	26.2
A8HZ17	P00039	26.2
A8HZ17	P00004	26.2
A8HZ17	P00026	25.8
A8HZ17	P00044	25.8
A8HZ17	P00008	25.8
A8HZ17	P00071	25.8
A8HZ17	P00012	25.4
A8HZ17	P00013	25.4
A8HZ17	P00007	25.4
A8HZ17	P00011	25.4
A8HZ17	P00031	25.4
A8HZ17	P00015	25.4
A8HZ17	P00024	25.4
A8HZ17	P00037	25.4
A8HZ17	P00032	25.0
A8HZ17	P00070	25.0
A8HZ17	P00017	24.6
A8HZ17	P00089	24.6
A8HZ17	P00021	24.6
A8HZ17	P00020	24.6
A8HZ17	P00076	24.6
A8HZ17	P00066	24.6
A8HZ17	P00067	24.6
A8HZ17	P00077	24.6
A8HZ17	P00028	24.3
A8HZ17	P00078	24.3
A8HZ17	P00062	23.9
A8HZ17	P00002	23.5
A8HZ17	P00003	23.5
A8HZ17	P00087	23.1
A8HZ17	A8X769	23.5
A8HZ17	A8WQY3	23.1
A8HZ17	P00079	22.7
A8HZ17	P00088	21.9
A8HZ17	P00080	21.6
A8HZ17	A4VND9	21.9
A8HZ17	P00081	20.8
A8HZ17	P00084	20.4
A8HZ17	P00090	19.6
A8HZ17	O06844	19.6
A8HZ17	O50651	19.6
A8HZ17	P00086	19.2
A8WQY3	A8WQY3	231
A8WQY3	A8X769	180
A8WQY3	P00030	148
A8WQY3	P00038	145
A8WQY3	P00039	144
A8WQY3	P00035	140
A8WQY3	P00037	140
A8WQY3	P00036	139
A8WQY3	P00040	139
A8WQY3	P00067	138
A8WQY3	P00029	138
A8WQY3	P00075	137
A8WQY3	P00069	136
A8WQY3	O22642	136
A8WQY3	P00024	135
A8WQY3	P00066	135
A8WQY3	P00072	135
A8WQY3	P00074	135
A8WQY3	P00070	135
A8WQY3	P00068	134
A8WQY3	P00026	134
A8WQY3	P00022	134
A8WQY3	P00008	133
A8WQY3	P00015	133
A8WQY3	P00012	133
A8WQY3	P00028	133
A8WQY3	P00073	133
A8WQY3	P00017	132
A8WQY3	P00011	132
A8WQY3	B4USV4	132
A8WQY3	P00064	132
A8WQY3	P00071	132
A8WQY3	P00054	131
A8WQY3	P00007	131
A8WQY3	P00056	131
A8WQY3	P00020	130
A8WQY3	P00021	130
A8WQY3	P00051	130
A8WQY3	P00062	130
A8WQY3	P00018	130
A8WQY3	A2Y4S9	130
A8WQY3	P00014	130
A8WQY3	P00013	130
A8WQY3	P00019	130
A8WQY3	P00052	130
A8WQY3	P00058	130
A8WQY3	P00004	129
A8WQY3	P00063	130
A8WQY3	P00027	129
A8WQY3	P00061	129
A8WQY3	P00065	129
A8WQY3	P00060	129
A8WQY3	P00003	128
A8WQY3	O23138	128
A8WQY3	P00057	128
A8WQY3	P00032	127
A8WQY3	P00002	127
A8WQY3	P00031	127
A8WQY3	P00053	127
A8WQY3	P00059	126
A8WQY3	P00025	125
A8WQY3	P00043	123
A8WQY3	P00077	122
A8WQY3	P00049	121
A8WQY3	P00047	121
A8WQY3	P00078	121
A8WQY3	P00076	120
A8WQY3	P00046	120
A8WQY3	P00048	119
A8WQY3	P00044	117
A8WQY3	O13393	116
A8WQY3	O93863	115
A8WQY3	P00045	112
A8WQY3	P00041	110
A8WQY3	P00042	110
A8WQY3	P00080	102
A8WQY3	P00083	100
A8WQY3	P00082	93.6
A8WQY3	P00079	93.2
A8WQY3	P00085	92.4
A8WQY3	P00081	84.7
A8WQY3	P00088	84.3
A8WQY3	P00089	84.0
A8WQY3	P00084	82.8
A8WQY3	D5QVH0	80.1
A8WQY3	P00090	68.6
A8WQY3	P00086	67.0
A8WQY3	P00087	66.6
A8WQY3	D5WYQ5	30.8
A8WQY3	D3NRE7	26.2
A8WQY3	A4YQU0	25.0
A8WQY3	O69583	24.6
A8WQY3	M1V1V5	24.3
A8WQY3	O50651	23.9
A8WQY3	D5ARP7	22.7
A8WQY3	O06844	22.3
A8WQY3	O34215	22.7
A8WQY3	A8HZ17	21.9
A8WQY3	D5WYQ6	21.6
A8WQY3	A4VND9	16.5
A8X769	A8X769	281
A8X769	A8WQY3	180
A8X769	P00029	136
A8X769	P00040	135
A8X769	P00038	134
A8X769	P00030	134
A8X769	P00039	134
A8X769	P00022	132
A8X769	P00035	130
A8X769	O22642	130
A8X769	P00037	129
A8X769	P00018	129
A8X769	P00014	129
A8X769	P00008	129
A8X769	P00036	129
A8X769	P00012	129
A8X769	P00031	129
A8X769	P00020	128
A8X769	P00017	128
A8X769	P00021	127
A8X769	P00026	127
A8X769	P00069	127
A8X769	P00011	127
A8X769	P00019	127
A8X769	P00070	127
A8X769	P00075	127
A8X769	P00067	127
A8X769	P00013	126
A8X769	P00007	126
A8X769	P00072	126
A8X769	P00066	126
A8X769	B4USV4	126
A8X769	P00028	125
A8X769	P00015	125
A8X769	P00003	125
A8X769	P00004	125
A8X769	P00027	125
A8X769	P00002	125
A8X769	P00064	124
A8X769	P00056	124
A8X769	P00024	123
A8X769	P00054	124
A8X769	P00071	124
A8X769	P00052	123
A8X769	P00053	123
A8X769	P00062	123
A8X769	P00061	123
A8X769	P00051	123
A8X769	O23138	123
A8X769	P00073	123
A8X769	A2Y4S9	123
A8X769	P00074	122
A8X769	P00068	122
A8X769	P00065	122
A8X769	P00058	122
A8X769	P00032	122
A8X769	P00060	122
A8X769	P00057	121
A8X769	P00063	120
A8X769	P00059	120
A8X769	P00025	118
A8X769	P00047	114
A8X769	P00046	113
A8X769	P00048	112
A8X769	P00049	112
A8X769	O93863	111
A8X769	P00043	110
A8X769	P00045	110
A8X769	P00076	107
A8X769	O13393	107
A8X769	P00077	105
A8X769	P00078	104
A8X769	P00044	103
A8X769	P00041	102
A8X769	P00042	101
A8X769	P00082	92.8
A8X769	P00083	92.0
A8X769	P00079	90.9
A8X769	P00080	90.1
A8X769	P00085	87.0
A8X769	P00081	84.7
A8X769	P00084	84.0
A8X769	P00089	83.2
A8X769	P00088	83.2
A8X769	D5QVH0	75.1
A8X769	P00086	66.2
A8X769	P00090	65.9
A8X769	P00087	64.7
A8X769	D5WYQ5	28.1
A8X769	A4YQU0	27.3
A8X769	D3NRE7	25.8
A8X769	O69583	25.0
A8X769	D5ARP7	23.5
A8X769	A8HZ17	23.5
A8X769	O34215	20.8
A8X769	D5WYQ6	19.6
A8X769	M1V1V5	19.6
B4USV4	B4USV4	217
B4USV4	P00008	205
B4USV4	P00007	204
B4USV4	P00011	201
B4USV4	P00014	200
B4USV4	P00021	200
B4USV4	P00013	199
B4USV4	P00012	199
B4USV4	P00017	198
B4USV4	P00020	198
B4USV4	P00004	197
B4USV4	P00018	197
B4USV4	P00019	196
B4USV4	P00002	195
B4USV4	P00003	195
B4USV4	P00022	192
B4USV4	P00024	192
B4USV4	P00026	187
B4USV4	P00015	186
B4USV4	P00028	182
B4USV4	P00025	180
B4USV4	P00039	181
B4USV4	P00040	179
B4USV4	P00035	179
B4USV4	P00027	179
B4USV4	P00036	177
B4USV4	P00029	177
B4USV4	P00037	174
B4USV4	P00030	170
B4USV4	P00031	169
B4USV4	P00038	169
B4USV4	P00032	160
B4USV4	P00046	156
B4USV4	P00072	155
B4USV4	P00074	152
B4USV4	P00061	151
B4USV4	P00047	150
B4USV4	O22642	149
B4USV4	P00054	149
B4USV4	P00068	149
B4USV4	P00057	148
B4USV4	P00058	147
B4USV4	P00060	147
B4USV4	P00073	145
B4USV4	A2Y4S9	145
B4USV4	P00069	145
B4USV4	P00064	144
B4USV4	P00063	144
B4USV4	P00067	144
B4USV4	P00059	144
B4USV4	P00066	144
B4USV4	P00056	143
B4USV4	O13393	142
B4USV4	P00051	142
B4USV4	P00048	142
B4USV4	P00070	142
B4USV4	P00075	142
B4USV4	P00043	142
B4USV4	P00052	142
B4USV4	P00071	140
B4USV4	P00062	140
B4USV4	P00065	139
B4USV4	O23138	139
B4USV4	P00053	138
B4USV4	P00044	138
B4USV4	P00042	138
B4USV4	P00049	138
B4USV4	P00041	138
B4USV4	P00045	137
B4USV4	O93863	132
B4USV4	A8WQY3	132
B4USV4	A8X769	126
B4USV4	P00076	121
B4USV4	P00078	118
B4USV4	P00077	116
B4USV4	P00083	113
B4USV4	P00084	106
B4USV4	P00085	98.2
B4USV4	P00082	98.2
B4USV4	P00089	92.8
B4USV4	P00080	93.2
B4USV4	P00079	92.0
B4USV4	P00088	89.4
B4USV4	D5QVH0	88.6
B4USV4	P00081	82.8
B4USV4	P00087	75.1
B4USV4	P00086	72.8
B4USV4	P00090	63.2
B4USV4	A4YQU0	28.5
B4USV4	O69583	28.1
B4USV4	D5WYQ5	27.3
B4USV4	D5ARP7	26.6
B4USV4	A8HZ17	25.4
B4USV4	O34215	25.4
B4USV4	D3NRE7	24.6
B4USV4	M1V1V5	24.3
B4USV4	A4VND9	18.5
D3NRE7	D3NRE7	603
D3NRE7	A4YQU0	296
D3NRE7	A8HZ17	270
D3NRE7	D5ARP7	234
D3NRE7	M1V1V5	43.1
D3NRE7	O69583	38.5
D3NRE7	D5QVH0	31.2
D3NRE7	P00030	30.8
D3NRE7	O34215	31.6
D3NRE7	P00036	28.5
D3NRE7	P00035	28.5
D3NRE7	D5WYQ6	29.3
D3NRE7	P00079	27.7
D3NRE7	P00029	27.7
D3NRE7	P00040	27.3
D3NRE7	P00039	27.3
D3NRE7	P00027	26.9
D3NRE7	P00026	26.6
D3NRE7	P00031	26.6
D3NRE7	A4VND9	27.7
D3NRE7	P00025	26.6
D3NRE7	P00007	26.2
D3NRE7	P00022	26.2
D3NRE7	P00012	26.2
D3NRE7	P00004	26.2
D3NRE7	P00014	26.2
D3NRE7	P00011	26.2
D3NRE7	P00013	26.2
D3NRE7	P00008	26.2
D3NRE7	P00041	26.2
D3NRE7	P00028	26.2
D3NRE7	A8WQY3	26.2
D3NRE7	P00024	25.8
D3NRE7	P00038	25.4
D3NRE7	A8X769	25.8
D3NRE7	P00020	25.4
D3NRE7	P00032	25.0
D3NRE7	P00037	25.0
D3NRE7	P00019	25.0
D3NRE7	P00018	25.0
D3NRE7	P00066	25.0
D3NRE7	P00017	25.0
D3NRE7	P00021	25.0
D3NRE7	B4USV4	24.6
D3NRE7	D5WYQ5	25.4
D3NRE7	P00054	24.3
D3NRE7	P00075	24.3
D3NRE7	O06844	24.6
D3NRE7	P00081	23.9
D3NRE7	O50651	24.3
D3NRE7	P00072	23.9
D3NRE7	P00003	23.9
D3NRE7	P00053	23.9
D3NRE7	P00002	23.9
D3NRE7	P00057	23.9
D3NRE7	P00047	23.9
D3NRE7	P00070	23.5
D3NRE7	P00063	23.5
D3NRE7	P00085	23.1
D3NRE7	P00069	22.7
D3NRE7	P00048	22.7
D3NRE7	P00080	22.7
D3NRE7	P00015	22.3
D3NRE7	O23138	22.3
D3NRE7	P00059	21.9
D3NRE7	P00052	21.9
D3NRE7	A2Y4S9	21.9
D3NRE7	O22642	21.9
D3NRE7	P00049	21.9
D3NRE7	P00058	21.9
D3NRE7	P00076	21.6
D3NRE7	P00065	21.9
D3NRE7	P00061	21.6
D3NRE7	P00046	21.6
D3NRE7	P00060	21.6
D3NRE7	P00056	21.6
D3NRE7	P00074	21.6
D3NRE7	P00051	21.6
D3NRE7	P00067	21.6
D3NRE7	P00077	21.6
D3NRE7	P00064	21.2
D3NRE7	P00068	21.2
D3NRE7	P00073	20.8
D3NRE7	P00071	20.0
D3NRE7	P00078	20.0
D3NRE7	P00084	20.0
D3NRE7	P00086	19.2
D3NRE7	P00088	18.9
D3NRE7	P00087	18.1
D3NRE7	P00089	18.1
D5ARP7	D5ARP7	610
D5ARP7	A4YQU0	258
D5ARP7	A8HZ17	253
D5ARP7	D3NRE7	234
D5ARP7	O69583	43.1
D5ARP7	M1V1V5	35.8
D5ARP7	P00049	32.3
D5ARP7	P00068	32.3
D5ARP7	O23138	31.6
D5ARP7	P00041	30.8
D5ARP7	P00073	30.4
D5ARP7	O93863	30.4
D5ARP7	P00046	30.0
D5ARP7	P00058	30.0
D5ARP7	P00047	29.6
D5ARP7	P00032	29.3
D5ARP7	D5WYQ5	30.4
D5ARP7	P00053	29.3
D5ARP7	P00078	29.3
D5ARP7	A2Y4S9	28.9
D5ARP7	P00051	28.9
D5ARP7	P00059	28.9
D5ARP7	P00045	28.5
D5ARP7	P00048	28.5
D5ARP7	P00042	28.5
D5ARP7	P00065	28.5
D5ARP7	P00056	28.5
D5ARP7	O13393	28.1
D5ARP7	P00077	28.1
D5ARP7	P00060	28.1
D5ARP7	P00061	28.1
D5ARP7	P00057	28.1
D5ARP7	P00052	28.1
D5ARP7	P00063	28.1
D5ARP7	P00015	27.7
D5ARP7	O22642	28.1
D5ARP7	P00044	27.7
D5ARP7	P00076	27.7
D5ARP7	P00037	27.7
D5ARP7	P00043	27.7
D5ARP7	P00071	27.7
D5ARP7	P00074	27.7
D5ARP7	P00072	27.7
D5ARP7	P00067	27.3
D5ARP7	P00035	27.3
D5ARP7	P00075	27.3
D5ARP7	P00069	27.3
D5ARP7	P00036	27.3
D5ARP7	P00054	27.3
D5ARP7	D5WYQ6	28.1
D5ARP7	P00070	26.9
D5ARP7	P00062	26.9
D5ARP7	P00039	26.9
D5ARP7	P00064	26.9
D5ARP7	P00040	26.6
D5ARP7	P00080	26.6
D5ARP7	P00030	26.6
D5ARP7	B4USV4	26.6
D5ARP7	P00022	26.2
D5ARP7	P00038	26.2
D5ARP7	P00019	26.2
D5ARP7	P00028	26.2
D5ARP7	P00066	26.2
D5ARP7	P00026	25.8
D5ARP7	P00027	25.8
D5ARP7	P00014	25.8
D5ARP7	P00029	25.8
D5ARP7	P00004	25.4
D5ARP7	P00013	25.4
D5ARP7	P00012	25.4
D5ARP7	P00011	25.0
D5ARP7	P00024	25.0
D5ARP7	P00079	25.0
D5ARP7	P00008	25.0
D5ARP7	P00007	25.0
D5ARP7	P00031	25.0
D5ARP7	P00083	25.0
D5ARP7	P00018	24.6
D5ARP7	P00021	24.6
D5ARP7	P00017	24.6
D5ARP7	P00020	24.6
D5ARP7	P00085	24.6
D5ARP7	D5QVH0	24.6
D5ARP7	P00025	24.3
D5ARP7	P00002	23.9
D5ARP7	O34215	24.6
D5ARP7	P00003	23.9
D5ARP7	P00081	23.9
D5ARP7	P00084	23.5
D5ARP7	A8X769	23.5
D5ARP7	O50651	23.5
D5ARP7	A8WQY3	22.7
D5ARP7	P00088	22.7
D5ARP7	P00090	21.2
D5ARP7	O06844	21.2
D5ARP7	A4VND9	21.6
D5ARP7	P00089	20.4
D5ARP7	P00087	20.4
D5ARP7	P00086	20.0
D5QVH0	D5QVH0	269
D5QVH0	P00085	147
D5QVH0	P00084	143
D5QVH0	P00082	122
D5QVH0	P00083	120
D5QVH0	P00062	100
D5QVH0	P00053	99.8
D5QVH0	P00038	99.8
D5QVH0	P00039	99.8
D5QVH0	P00022	97.8
D5QVH0	P00063	97.8
D5QVH0	P00067	97.8
D5QVH0	P00018	97.1
D5QVH0	P00061	97.1
D5QVH0	P00017	96.7
D5QVH0	P00021	96.7
D5QVH0	P00058	96.7
D5QVH0	P00066	96.3
D5QVH0	P00059	96.3
D5QVH0	P00020	95.5
D5QVH0	P00019	95.5
D5QVH0	A2Y4S9	95.5
D5QVH0	P00065	95.1
D5QVH0	P00064	95.1
D5QVH0	P00057	94.7
D5QVH0	O22642	94.7
D5QVH0	P00035	94.4
D5QVH0	P00025	94.0
D5QVH0	P00036	94.4
D5QVH0	P00037	94.4
D5QVH0	P00074	94.4
D5QVH0	P00052	94.4
D5QVH0	P00060	94.0
D5QVH0	P00070	93.6
D5QVH0	P00013	93.2
D5QVH0	P00026	93.2
D5QVH0	P00027	93.2
D5QVH0	P00051	93.2
D5QVH0	P00007	92.8
D5QVH0	P00008	92.8
D5QVH0	P00014	92.4
D5QVH0	P00069	92.4
D5QVH0	P00031	92.4
D5QVH0	P00081	92.0
D5QVH0	P00011	92.0
D5QVH0	P00002	92.0
D5QVH0	P00049	91.7
D5QVH0	P00047	92.0
D5QVH0	P00048	91.7
D5QVH0	P00012	91.7
D5QVH0	P00030	91.7
D5QVH0	P00056	91.7
D5QVH0	P00040	91.3
D5QVH0	P00054	91.3
D5QVH0	P00003	91.3
D5QVH0	P00004	90.9
D5QVH0	O23138	90.5
D5QVH0	P00072	90.5
D5QVH0	P00089	89.7
D5QVH0	P00068	90.1
D5QVH0	P00024	89.4
D5QVH0	P00046	89.4
D5QVH0	P00029	88.6
D5QVH0	P00028	88.6
D5QVH0	B4USV4	88.6
D5QVH0	P00015	88.2
D5QVH0	P00032	87.8
D5QVH0	P00088	86.7
D5QVH0	P00073	86.7
D5QVH0	P00071	85.9
D5QVH0	P00079	84.7
D5QVH0	P00075	84.3
D5QVH0	P00044	83.6
D5QVH0	P00045	83.2
D5QVH0	O13393	81.6
D5QVH0	A8WQY3	80.1
D5QVH0	P00043	79.7
D5QVH0	P00042	78.2
D5QVH0	P00086	77.8
D5QVH0	P00087	77.4
D5QVH0	P00078	77.4
D5QVH0	O93863	76.3
D5QVH0	P00076	75.9
D5QVH0	P00041	75.5
D5QVH0	P00080	75.1
D5QVH0	A8X769	75.1
D5QVH0	P00077	72.4
D5QVH0	P00090	54.3
D5QVH0	D3NRE7	31.2
D5QVH0	A4YQU0	25.0
D5QVH0	O06844	24.3
D5QVH0	D5ARP7	24.6
D5QVH0	O50651	21.2
D5QVH0	M1V1V5	20.0
D5QVH0	O69583	19.6
D5QVH0	O34215	20.0
D5QVH0	D5WYQ5	19.6
D5QVH0	A4VND9	18.9
D5QVH0	D5WYQ6	18.9
D5QVH0	A8HZ17	18.9
D5WYQ5	D5WYQ5	649
D5WYQ5	A8WQY3	30.8
D5WYQ5	P00026	30.4
D5WYQ5	P00025	30.0
D5WYQ5	O69583	31.2
D5WYQ5	O06844	30.0
D5WYQ5	D5ARP7	30.4
D5WYQ5	P00015	28.5
