# BLASTP 2.16.0+
# Query: Q27749
# Database: ../data/H1_seqs_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
P04735	O13777	36.000	25	13	1	87	108	40	64	5.6	18.1
P04735	A0A8B7Y813	35.000	60	30	4	37	93	167	220	7.1	17.7
P04735	A0A8B7Y9T9	35.000	60	30	4	37	93	200	253	8.7	17.7
P04735	Q8VIK3	42.857	28	14	1	35	60	32	59	9.5	17.3
# BLASTP 2.16.0+
# Query: P06145
# Database: ../data/H1_seqs_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 25 hits found
P06145	P06145	100.000	140	0	0	1	140	1	140	1.90e-100	276
P06145	P02290	82.014	139	25	0	2	140	7	145	9.05e-70	199
P06145	Q27749	79.286	140	26	1	1	140	1	137	4.60e-69	197
P06145	P06146	77.622	143	24	3	2	140	5	143	8.24e-66	189
P06145	P16887	75.333	150	21	4	1	140	1	144	1.10e-65	189
P06145	P02287	77.391	115	25	1	26	140	10	123	9.73e-65	186
P06145	P07794	82.857	105	18	0	36	140	20	124	1.84e-64	185
P06145	Q93079	69.841	126	35	2	16	140	3	126	1.02e-62	181
P06145	Q64478	70.400	125	34	2	17	140	4	126	1.10e-62	181
P06145	P35068	81.633	98	18	0	43	140	26	123	7.96e-62	178
P06145	P16888	87.912	91	11	0	50	140	33	123	7.59e-60	173
P06145	Q6FWM8	56.835	139	47	2	1	139	1	126	1.51e-56	165
P06145	Q74ZL5	57.037	135	46	2	5	139	7	129	2.68e-56	164
P06145	P48989	60.800	125	49	0	15	139	4	128	3.17e-56	164
P06145	P02293	56.934	137	46	2	3	139	5	128	5.84e-56	164
P06145	Q6CK60	56.296	135	47	2	5	139	7	129	3.08e-55	162
P06145	P04913	57.463	134	46	3	6	139	2	124	1.01e-54	160
P06145	P13281	80.000	30	2	1	1	30	1	26	4.68e-10	44.3
P06145	Q6FWM7	30.769	39	23	1	80	114	52	90	0.081	23.5
P06145	P04911	28.205	39	24	1	80	114	52	90	0.21	22.3
P06145	Q74ZL4	28.205	39	24	1	80	114	51	89	0.21	22.3
P06145	P04909	28.205	39	24	1	80	114	52	90	0.23	22.3
P06145	P04735	30.769	39	23	1	80	114	50	88	0.32	21.9
P06145	P04908	25.641	39	25	1	80	114	51	89	0.92	20.4
P06145	Q8CGP6	25.641	39	25	1	80	114	51	89	1.00	20.4
# BLASTP 2.16.0+
# Query: P06146
# Database: ../data/H1_seqs_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 26 hits found
P06146	P06146	100.000	143	0	0	1	143	1	143	3.05e-102	281
P06146	P16887	91.667	144	11	1	1	143	1	144	3.01e-82	231
P06146	Q93079	65.035	143	33	3	1	143	1	126	7.26e-63	181
P06146	Q64478	65.035	143	33	3	1	143	1	126	8.84e-63	181
P06146	P02287	76.316	114	27	0	30	143	10	123	1.45e-62	180
P06146	P07794	84.536	97	15	0	47	143	28	124	2.12e-61	177
P06146	P06145	74.101	139	36	0	5	143	2	140	8.97e-61	176
P06146	P02290	73.103	145	37	1	1	143	1	145	3.29e-60	175
P06146	P35068	72.973	111	25	1	33	143	18	123	1.05e-59	173
P06146	Q27749	72.662	139	35	1	5	143	2	137	4.01e-58	169
P06146	P16888	83.516	91	15	0	53	143	33	123	1.94e-56	165
P06146	Q74ZL5	72.165	97	27	0	46	142	33	129	2.52e-55	162
P06146	P48989	72.165	97	27	0	46	142	32	128	4.61e-55	161
P06146	Q6FWM8	72.165	97	27	0	46	142	30	126	7.47e-55	161
P06146	P02293	72.165	97	27	0	46	142	32	128	7.53e-55	161
P06146	Q6CK60	71.134	97	28	0	46	142	33	129	2.08e-54	160
P06146	P04913	72.165	97	27	0	46	142	28	124	6.85e-54	158
P06146	P13281	64.000	25	9	0	10	34	2	26	4.22e-04	28.1
P06146	Q99284	53.846	39	15	2	2	38	1	38	0.016	25.0
P06146	P0CN98	32.500	40	23	2	78	117	54	89	0.15	22.7
P06146	P04908	30.000	40	24	2	78	117	54	89	0.21	22.3
P06146	Q8CGP6	30.000	40	24	2	78	117	54	89	0.23	22.3
P06146	Q74ZL4	30.000	40	24	2	78	117	54	89	0.33	21.9
P06146	Q6FWM7	30.000	40	24	2	78	117	55	90	0.39	21.6
P06146	P04911	30.000	40	24	2	78	117	55	90	0.41	21.6
P06146	P53551	31.429	35	21	2	54	88	179	210	8.8	17.7
# BLASTP 2.16.0+
# Query: P07794
# Database: ../data/H1_seqs_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
P07794	P07794	100.000	124	0	0	1	124	1	124	2.92e-90	249
P07794	P02287	80.488	123	22	2	2	124	3	123	3.11e-68	194
P07794	Q93079	76.800	125	25	2	2	124	4	126	6.99e-66	188
P07794	Q64478	76.800	125	25	2	2	124	4	126	7.22e-66	188
P07794	P35068	89.899	99	10	0	26	124	25	123	1.03e-65	187
P07794	P16888	79.839	124	24	1	1	124	1	123	1.23e-64	184
P07794	P16887	78.632	117	23	1	8	124	30	144	3.24e-60	174
P07794	P02290	89.011	91	10	0	34	124	55	145	5.67e-60	174
P07794	P06145	87.912	91	11	0	34	124	50	140	8.18e-60	173
P07794	P06146	77.778	117	24	1	8	124	29	143	8.71e-60	173
P07794	Q74ZL5	73.214	112	30	0	12	123	18	129	1.43e-59	172
P07794	Q27749	87.912	91	11	0	34	124	47	137	2.51e-59	172
P07794	Q6FWM8	72.321	112	31	0	12	123	15	126	5.63e-59	171
P07794	P48989	78.788	99	21	0	25	123	30	128	3.32e-58	169
P07794	Q6CK60	71.429	112	32	0	12	123	18	129	4.75e-58	168
P07794	P02293	78.571	98	21	0	26	123	31	128	1.42e-57	167
P07794	P04913	73.874	111	28	1	14	123	14	124	1.73e-57	167
P07794	Q74ZL4	29.032	93	60	2	7	98	2	89	0.003	27.3
P07794	P04735	28.571	91	55	5	14	98	2	88	0.006	26.6
P07794	P0CN98	37.500	40	21	2	59	98	54	89	0.009	26.2
P07794	Q6FWM7	38.462	39	20	1	64	98	52	90	0.021	25.0
P07794	P04908	32.500	40	23	2	59	98	54	89	0.032	24.3
P07794	Q8CGP6	32.500	40	23	2	59	98	54	89	0.033	24.3
P07794	P04909	32.500	40	23	2	59	98	55	90	0.041	24.3
P07794	P04911	35.897	39	21	1	64	98	52	90	0.050	23.9
P07794	Q6FJX6	25.581	43	26	2	42	84	38	74	7.0	17.7
P07794	Q3HNG7	50.000	14	7	0	103	116	279	292	9.3	17.3
# BLASTP 2.16.0+
# Query: P13281
# Database: ../data/H1_seqs_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
P13281	Q27749	100.000	26	0	0	1	26	1	26	5.20e-14	52.4
P13281	P13281	100.000	26	0	0	1	26	1	26	7.11e-14	49.7
P13281	P06145	94.444	18	1	0	1	18	1	18	3.18e-08	37.4
P13281	P02290	94.737	19	1	0	1	19	1	19	3.88e-08	37.4
P13281	P06146	64.000	25	9	0	2	26	10	34	6.87e-05	28.5
P13281	P16887	54.839	31	8	1	2	26	5	35	0.001	25.0
P13281	Q9ULR3	30.435	23	16	0	2	24	196	218	1.1	16.5
P13281	P15865	38.889	18	11	0	9	26	16	33	1.8	16.2
# BLASTP 2.16.0+
# Query: P16887
# Database: ../data/H1_seqs_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
P16887	P16887	100.000	144	0	0	1	144	1	144	1.63e-101	280
P16887	P06146	91.667	144	11	1	1	144	1	143	4.11e-82	230
P16887	P02287	78.070	114	25	0	31	144	10	123	2.24e-63	182
P16887	P07794	85.567	97	14	0	48	144	28	124	4.18e-62	179
P16887	Q64478	72.807	114	31	0	31	144	13	126	1.52e-61	178
P16887	Q93079	72.807	114	31	0	31	144	13	126	1.59e-61	177
P16887	P35068	75.676	111	22	1	34	144	18	123	1.11e-60	176
P16887	P06145	91.209	91	8	0	54	144	50	140	1.31e-60	176
P16887	P02290	71.918	146	38	2	1	144	1	145	2.13e-59	173
P16887	Q27749	89.011	91	10	0	54	144	47	137	2.78e-58	170
P16887	P16888	84.615	91	14	0	54	144	33	123	5.49e-57	166
P16887	P48989	61.290	124	44	1	20	143	9	128	4.41e-54	159
P16887	Q74ZL5	72.165	97	27	0	47	143	33	129	8.58e-54	158
P16887	P02293	72.165	97	27	0	47	143	32	128	2.20e-53	157
P16887	Q6FWM8	72.165	97	27	0	47	143	30	126	2.46e-53	157
P16887	Q6CK60	71.134	97	28	0	47	143	33	129	6.79e-53	156
P16887	P04913	72.165	97	27	0	47	143	28	124	2.23e-52	154
P16887	P13281	54.839	31	8	1	5	35	2	26	0.008	24.6
P16887	Q74ZL4	21.839	87	63	1	37	118	3	89	0.23	22.3
P16887	Q6FWM7	32.500	40	23	2	79	118	55	90	0.29	21.9
P16887	P04908	30.000	40	24	2	79	118	54	89	0.32	21.9
P16887	Q99284	60.870	23	6	2	2	22	1	22	0.33	21.6
P16887	Q8CGP6	30.000	40	24	2	79	118	54	89	0.34	21.6
P16887	P04909	30.000	40	24	2	79	118	55	90	0.43	21.6
P16887	P04911	30.000	40	24	2	79	118	55	90	0.65	20.8
P16887	Q0V7M1	32.258	62	36	3	2	58	66	126	5.6	18.5
P16887	P34225	53.846	13	6	0	104	116	287	299	8.3	18.1
# BLASTP 2.16.0+
# Query: P16888
# Database: ../data/H1_seqs_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
P16888	P16888	100.000	123	0	0	1	123	1	123	8.40e-90	248
P16888	P02287	86.957	115	14	1	10	123	9	123	8.34e-72	202
P16888	Q93079	81.452	124	20	2	2	123	4	126	1.82e-70	199
P16888	Q64478	81.452	124	20	2	2	123	4	126	2.24e-70	199
P16888	P07794	80.645	124	23	1	1	123	1	124	5.27e-70	198
P16888	P35068	88.119	101	12	0	23	123	23	123	2.01e-66	189
P16888	Q6FWM8	70.248	121	35	1	2	122	7	126	7.06e-61	175
P16888	P48989	70.248	121	35	1	2	122	9	128	3.73e-60	173
P16888	P02293	68.595	121	32	1	2	122	14	128	4.07e-60	173
P16888	Q74ZL5	68.595	121	33	1	2	122	14	129	5.23e-60	173
P16888	P02290	89.011	91	10	0	33	123	55	145	1.90e-59	172
P16888	P06145	87.912	91	11	0	33	123	50	140	2.43e-59	172
P16888	P04913	69.355	124	28	2	2	122	8	124	2.64e-59	171
P16888	Q6CK60	66.942	121	40	0	2	122	9	129	8.18e-59	170
P16888	Q27749	86.813	91	12	0	33	123	47	137	2.13e-58	169
P16888	P16887	84.615	91	14	0	33	123	54	144	6.03e-57	166
P16888	P06146	63.121	141	31	3	2	123	5	143	1.24e-56	165
P16888	P04909	35.897	39	21	1	63	97	52	90	0.049	23.9
P16888	P04908	33.333	39	22	1	63	97	51	89	0.21	21.9
P16888	Q8CGP6	33.333	39	22	1	63	97	51	89	0.23	21.9
P16888	Q0V7M1	27.273	44	22	1	66	109	179	212	0.84	20.8
P16888	Q91YA2	27.273	44	22	1	66	109	179	212	0.88	20.8
P16888	Q3HNG7	31.579	57	31	2	67	115	236	292	1.2	20.0
P16888	A0A0P0E482	31.818	44	26	2	54	97	86	125	4.8	18.1
P16888	Q75C22	52.381	21	6	1	5	21	81	101	7.9	17.7
P16888	P53551	31.429	35	21	2	34	68	179	210	7.9	17.7
P16888	Q86QH9	50.000	18	9	0	10	27	25	42	9.7	17.3
# BLASTP 2.16.0+
# Query: P02257
# Database: ../data/H1_seqs_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 49 hits found
P02257	P02257	100.000	171	0	0	1	171	1	171	1.20e-111	307
P02257	Q99284	60.909	110	22	2	2	110	2	91	5.87e-39	120
P02257	P07796	52.703	74	35	0	37	110	17	90	2.47e-21	79.0
P02257	P06144	53.947	76	35	0	38	113	18	93	9.85e-21	77.4
P02257	P06894	48.611	72	32	1	38	109	11	77	3.70e-19	70.9
P02257	P40265	43.056	72	41	0	38	109	40	111	9.92e-19	72.4
P02257	Q18336	32.692	156	86	3	34	170	33	188	1.05e-16	67.0
P02257	P19375	43.243	74	42	0	36	109	16	89	1.32e-16	66.2
P02257	P15869	47.297	74	39	0	37	110	17	90	1.46e-16	66.2
P02257	P35060	48.611	72	35	2	37	107	20	90	8.15e-16	63.5
P02257	A0A2Z5U3Q6	41.892	74	43	0	36	109	16	89	8.81e-16	63.9
P02257	P15870	44.595	74	40	1	36	109	31	103	5.60e-15	61.6
P02257	P15865	39.785	93	47	2	25	109	16	107	3.99e-12	54.3
P02257	Q05831	41.667	96	47	4	20	110	28	119	1.19e-11	52.8
P02257	Q3HNG7	39.474	76	42	2	38	109	53	128	1.31e-11	53.5
P02257	P10412	39.785	93	52	2	20	109	16	107	1.53e-11	52.8
P02257	Q86QH9	42.708	96	46	4	20	110	28	119	1.88e-11	52.0
P02257	Q8IZA3	36.842	76	44	2	38	109	52	127	3.26e-11	52.4
P02257	P16403	40.789	76	44	1	34	109	33	107	5.16e-11	51.2
P02257	P16402	40.789	76	44	1	34	109	34	108	6.78e-11	50.8
P02257	Q86QI0	44.872	78	36	4	39	110	7	83	1.63e-10	48.1
P02257	Q99282	42.424	66	23	2	45	110	2	52	1.90e-08	41.2
P02257	P22975	41.818	55	32	0	41	95	6	60	3.69e-08	40.8
P02257	Q8J0U2	35.294	68	41	1	36	100	35	102	8.67e-08	42.0
P02257	P40286	31.915	141	79	3	33	157	36	175	8.93e-08	42.0
P02257	Q8VIK3	31.579	76	48	2	38	109	46	121	1.18e-07	42.0
P02257	D4A3K5	34.737	95	57	2	28	122	33	122	2.69e-07	40.4
P02257	P22492	33.333	69	45	1	41	109	44	111	3.04e-07	40.4
P02257	P06348	37.975	79	45	2	31	109	36	110	7.89e-07	39.3
P02257	Q9P8F8	34.524	84	50	2	23	101	2	85	1.10e-06	38.5
P02257	Q9UV33	32.836	67	44	1	38	104	27	92	1.72e-06	38.1
P02257	Q07133	35.000	80	48	2	41	120	42	117	3.18e-06	37.4
P02257	Q92522	33.824	68	41	2	44	109	51	116	6.11e-06	36.6
P02257	P06349	35.000	80	48	2	41	120	42	117	8.11e-06	36.2
P02257	Q75C22	31.034	58	39	1	43	100	29	85	4.70e-04	30.8
P02257	P53551	28.333	60	41	1	43	100	49	108	6.99e-04	30.4
P02257	Q6FJX6	26.230	61	42	1	43	100	151	211	0.004	28.5
P02257	A0A8B7Y813	33.333	54	34	1	45	98	202	253	0.031	25.8
P02257	A0A8B7Y9T9	33.333	54	34	1	45	98	235	286	0.039	25.4
P02257	Q8CJI4	43.478	23	13	0	90	112	87	109	0.076	24.6
P02257	P06146	66.667	21	6	1	11	30	2	22	0.091	23.9
P02257	A0A9Q1BUN4	27.273	55	38	1	45	99	211	263	0.38	22.3
P02257	Q24255	22.500	120	78	4	57	170	245	355	0.38	22.3
P02257	A0A7M7NK35	35.484	31	18	1	62	92	208	236	0.94	21.2
P02257	Q75WM6	55.556	18	8	0	95	112	108	125	1.1	20.8
P02257	P02290	64.706	17	5	1	16	31	4	20	1.6	20.0
P02257	P16887	57.895	19	7	1	11	28	2	20	2.0	19.6
P02257	Q27749	66.667	12	4	0	20	31	4	15	2.7	19.6
P02257	P06145	58.333	12	5	0	20	31	4	15	7.1	18.1
# BLASTP 2.16.0+
# Query: P06144
# Database: ../data/H1_seqs_cuted.faa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 48 hits found
P06144	P06144	100.000	210	0	0	1	210	1	210	1.25e-126	348
P06144	P07796	82.443	131	23	0	1	131	1	131	3.67e-52	160
P06144	P15869	73.469	98	26	0	1	98	1	98	3.14e-45	142
P06144	A0A2Z5U3Q6	68.493	73	23	0	17	89	17	89	9.33e-33	109
P06144	P19375	67.123	73	24	0	17	89	17	89	1.77e-32	108
P06144	P35060	67.442	86	28	0	2	87	5	90	2.43e-32	108
P06144	P40265	68.056	72	23	0	18	89	40	111	3.11e-31	106
P06144	Q99284	55.072	69	31	0	22	90	23	91	1.68e-22	80.1
P06144	Q99282	63.158	76	12	2	25	99	2	62	1.80e-22	79.0
P06144	P06894	55.556	72	27	1	18	89	11	77	2.21e-22	80.5
P06144	P02257	54.545	77	35	0	17	93	37	113	2.45e-22	81.6
P06144	P15870	53.425	73	33	1	17	89	32	103	1.19e-18	72.4
P06144	Q9P8F8	47.126	87	41	2	6	89	7	91	9.17e-17	67.8
P06144	Q9UV33	51.389	72	32	2	18	89	27	95	2.81e-16	66.6
P06144	Q05831	47.253	91	41	3	7	90	29	119	7.52e-15	62.4
P06144	Q18336	43.038	79	43	1	15	91	34	112	1.68e-14	62.0
P06144	Q3HNG7	42.553	94	49	3	1	89	35	128	1.89e-14	62.8
P06144	Q86QI0	46.753	77	36	2	19	90	7	83	1.92e-14	59.7
P06144	Q86QH9	47.253	91	41	3	7	90	29	119	4.98e-14	60.1
P06144	Q8IZA3	42.105	76	40	2	18	89	52	127	1.16e-13	60.5
P06144	P15865	48.684	76	36	2	17	91	36	109	1.88e-13	58.9
P06144	P16402	48.684	76	36	2	17	91	37	110	4.84e-13	57.8
P06144	P10412	50.000	74	34	2	19	91	38	109	7.77e-13	57.0
P06144	P16403	48.684	76	36	2	17	91	36	109	8.35e-13	57.0
P06144	D4A3K5	48.052	77	37	2	16	91	37	111	1.34e-12	56.2
P06144	Q92522	47.222	72	34	2	22	91	49	118	2.93e-12	55.5
P06144	Q8VIK3	38.372	86	49	2	8	89	36	121	2.83e-11	53.1
P06144	Q75C22	44.330	97	49	4	14	110	21	112	6.21e-11	51.6
P06144	P40286	40.541	111	60	4	22	129	45	152	1.21e-10	50.8
P06144	Q8J0U2	41.463	82	43	2	11	89	30	109	1.24e-10	50.8
P06144	P06348	43.662	71	37	2	22	91	44	112	2.65e-10	49.7
P06144	Q07133	44.318	88	42	3	9	91	26	111	1.30e-09	47.8
P06144	P22492	41.429	70	40	1	22	91	45	113	2.16e-09	47.0
P06144	P06349	46.479	71	35	2	22	91	43	111	7.51e-09	45.4
P06144	P53551	38.333	60	35	1	23	80	49	108	8.97e-09	45.8
P06144	P22975	40.984	61	30	2	23	80	8	65	1.37e-05	34.3
P06144	Q6FJX6	29.310	58	38	1	23	77	151	208	1.53e-04	33.1
P06144	Q8CJI4	23.750	80	41	3	21	92	42	109	0.002	29.6
P06144	Q75WM6	34.247	73	40	3	21	92	60	125	0.004	28.9
P06144	P48989	68.000	25	5	1	168	192	4	25	0.18	23.1
P06144	P02293	64.000	25	6	1	168	192	4	25	0.24	22.7
P06144	Q6FWM8	66.667	24	5	1	169	192	3	23	0.38	22.3
